numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str,Real Label (Invented),Predicted Label,Prediction Probability (Si)
2,26.7,100.0,30,44,False,True,False,False,False,False,False,Superior universitaria completa,Hombre,ANCASH,Costa,Secano,Venta,Acopiador,No especificado,Si,Si,0.8844554
2,4.0,0.0,24,41,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,LORETO,Costa,Gravedad,Otro,Comerciante minorista,Gravedad,Si,Si,0.8908412
8,1.0,100.0,3,58,False,False,True,False,False,True,False,Secundaria completa,Hombre,UCAYALI,Costa,Gravedad,Otro,Comerciante mayorista,Gravedad,Si,Si,0.8594417
2,10.5,0.0,30,51,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LA LIBERTAD,Sierra,Gravedad,Otro,Acopiador,No especificado,No,Si,0.908056
4,2.36,10.0,13,53,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Selva,Secano,Venta,Consumidor final,Gravedad,Si,Si,0.9048747
1,3.5,100.0,39,64,False,False,True,False,False,False,False,Secundaria completa,Mujer,TUMBES,Costa,Aspersion,Autoconsumo,Sin ventas,No especificado,Si,Si,0.9209451
4,4.7,98.34,40,43,False,False,False,False,True,False,True,Superior universitaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9027417
3,6.33,0.0,8,56,False,True,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Secano,Venta,Asociación/Cooperativa,Gravedad,Si,Si,0.90388656
3,5.61,84.62,45,59,False,False,True,False,False,False,False,Primaria completa,Mujer,PIURA,Selva,Secano,Venta,Sin ventas,Secano,Si,Si,0.9063417
2,16.8,17.36,20,56,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,LIMA,Sierra,Gravedad,Venta,Sin ventas,Gravedad,Si,Si,0.9065158
3,4.24,75.52,30,38,False,False,True,False,False,False,False,Primaria completa,Mujer,AMAZONAS,Selva,Gravedad,Autoconsumo,Acopiador,Secano,Si,Si,0.90710413
4,0.68,0.0,30,59,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.905101
1,5.8,90.58,15,26,False,True,False,False,False,False,False,Primaria completa,Hombre,PUNO,Sierra,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.90114576
2,10.0,0.0,23,63,False,False,False,False,False,False,False,Primaria completa,Hombre,ICA,Sierra,Gravedad,Venta,Sin ventas,Secano,Si,Si,0.8852935
1,5.9,97.86,10,60,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ICA,Selva,Aspersion,Otro,Comerciante mayorista,Goteo,Si,Si,0.90945923
1,1.02,100.0,20,47,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Selva,Gravedad,Venta,Sin ventas,Secano,No,Si,0.9133783
15,0.57,100.0,15,67,False,True,True,False,False,False,True,Superior universitaria completa,Mujer,AMAZONAS,Costa,No especificado,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.9120503
3,10.0,79.77,35,30,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Selva,Secano,Venta,Acopiador,Goteo,Si,Si,0.90933007
2,2.09,0.0,40,68,False,True,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Secano,Otro,Sin ventas,No especificado,Si,Si,0.8893949
3,0.78,0.0,38,37,False,False,True,False,False,False,False,Primaria completa,Hombre,PIURA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad,No,Si,0.90560186
2,11.5,98.88,47,29,False,True,True,True,False,False,False,Secundaria completa,Hombre,TUMBES,Sierra,Goteo,Venta,Comerciante mayorista,No especificado,Si,Si,0.9114761
4,4.0,100.0,40,63,False,False,True,False,False,False,False,Primaria incompleta,Mujer,SAN MARTIN,Sierra,Secano,Venta,Acopiador,Secano,No,Si,0.91104794
1,1.1,0.0,33,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Sin ventas,Gravedad,No,Si,0.905101
3,8.72,99.58,24,44,False,False,True,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.862068
4,12.0,100.0,41,66,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,TACNA,Sierra,Gravedad,Otro,Acopiador,Secano,Si,Si,0.9047278
1,7.0,0.0,32,32,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Otro,Comerciante minorista,Secano,Si,Si,0.9073472
3,4.0,100.0,22,50,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,TUMBES,Sierra,Secano,Venta,Sin ventas,Otro,No,Si,0.9039673
1,3.45,87.65,20,54,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9080176
3,2.15,87.65,15,73,False,False,False,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,Secano,Venta,Sin ventas,Secano,Si,Si,0.8503911
5,6.24,93.33,18,40,False,False,True,False,False,False,False,Secundaria completa,Hombre,PASCO,Costa,Gravedad,Venta,Comerciante minorista,Aspersion,Si,Si,0.9172294
4,8.4,0.0,40,38,False,False,True,False,False,False,False,Primaria completa,Hombre,MOQUEGUA,Costa,Gravedad,Autoconsumo,Comerciante minorista,Secano,Si,Si,0.9135242
6,8.0,99.81,30,52,False,False,True,False,False,False,False,Primaria completa,Hombre,AMAZONAS,Sierra,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9118894
2,35.0,100.0,25,39,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Costa,Gravedad,Autoconsumo,Acopiador,Secano,Si,Si,0.9216718
23,3.14,100.0,10,54,False,False,False,False,False,False,False,Secundaria completa,Hombre,ICA,Costa,Gravedad,Autoconsumo,Sin ventas,Secano,Si,Si,0.9069119
2,47.3,99.49,10,36,False,False,True,False,False,False,False,Primaria completa,Hombre,LIMA,Costa,Secano,Venta,Comerciante minorista,Gravedad,No,Si,0.9150281
2,22.56,95.31,20,43,False,True,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,Secano,Otro,Sin ventas,Gravedad,Si,Si,0.9172388
1,15.0,0.0,40,30,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.9151367
2,5.8,100.0,28,67,False,True,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Sierra,Secano,Venta,Acopiador,Gravedad,Si,Si,0.90017503
1,3.14,97.86,23,50,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Selva,No especificado,Autoconsumo,Sin ventas,No especificado,Si,Si,0.9099177
12,1.0,88.35,33,33,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Sierra,Secano,Otro,Sin ventas,Secano,Si,Si,0.90833676
1,2.38,0.0,40,37,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PUNO,Sierra,Secano,Otro,Comerciante mayorista,Secano,Si,Si,0.9048747
2,14.0,100.0,0,67,False,False,True,False,True,False,False,Secundaria completa,Hombre,AMAZONAS,Selva,Gravedad,Venta,Comerciante mayorista,Secano,Si,Si,0.90703815
2,4.85,93.02,20,82,False,False,True,False,False,False,True,Secundaria incompleta,Hombre,LA LIBERTAD,Sierra,Goteo,Autoconsumo,Acopiador,No especificado,Si,Si,0.8912229
2,4.0,94.51,30,25,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,TACNA,Sierra,MicroAspersion,Otro,Comerciante minorista,Gravedad,Si,Si,0.9092103
2,62.05,100.0,42,86,False,False,False,False,False,False,False,Secundaria incompleta,Mujer,AMAZONAS,Selva,No especificado,Venta,Acopiador,Gravedad,Si,Si,0.87883383
1,35.4,0.0,36,59,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8838706
1,2.0,0.0,37,48,False,False,True,False,False,False,True,Secundaria completa,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Sin ventas,Gravedad,No,Si,0.9139603
7,3.0,100.0,40,40,False,False,True,False,False,False,False,Primaria completa,Mujer,UCAYALI,Sierra,Secano,Venta,Acopiador,Gravedad,Si,Si,0.8350817
2,17.3,96.0,4,43,False,False,False,False,False,False,False,Superior no universitaria completa,Hombre,SAN MARTIN,Costa,Secano,Venta,Comerciante mayorista,Gravedad,No,Si,0.90017784
1,10.0,64.35,20,34,False,False,True,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Costa,Goteo,Venta,Acopiador,Gravedad,Si,Si,0.91570795
4,16.0,94.77,43,46,False,False,False,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Selva,Gravedad,Otro,Acopiador,Secano,No,Si,0.9035499
6,139.0,100.0,29,76,False,False,True,False,False,False,True,Secundaria completa,Mujer,PIURA,Costa,Gravedad,Venta,Sin ventas,No especificado,Si,Si,0.91452855
7,16.5,99.97,35,36,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,TUMBES,Costa,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9194709
4,3.0,100.0,35,63,False,False,True,True,False,False,False,Secundaria incompleta,Hombre,TUMBES,Selva,Secano,Autoconsumo,Comerciante minorista,MicroAspersion,Si,Si,0.90980995
10,7.4,0.0,4,71,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,TUMBES,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,No,Si,0.9020883
7,5.5,0.0,20,51,False,False,True,False,False,False,False,Primaria completa,Hombre,ANCASH,Costa,Gravedad,Venta,Acopiador,Secano,Si,Si,0.89682543
2,2.5,0.0,5,59,False,False,True,False,True,False,False,Secundaria completa,Hombre,APURIMAC,Selva,Secano,Autoconsumo,Consumidor final,Secano,Si,Si,0.90388656
1,56.95,93.55,17,61,False,False,True,False,False,False,True,Primaria incompleta,Hombre,ANCASH,Selva,Gravedad,Venta,Acopiador,Aspersion,No,Si,0.8897524
2,5.77,0.0,25,49,False,True,True,False,False,False,False,Primaria completa,Hombre,SAN MARTIN,Costa,Aspersion,Venta,Asociación/Cooperativa,Secano,Si,Si,0.9136699
5,50.0,96.54,30,39,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,AMAZONAS,Selva,Aspersion,Venta,Acopiador,Otro,Si,Si,0.90013427
8,3.5,74.85,5,53,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.906136
3,15.5,97.92,8,71,False,False,False,False,False,False,False,Sin nivel,Hombre,HUANCAVELICA,Selva,Secano,Venta,Acopiador,Goteo,Si,Si,0.88448286
1,1.32,91.09,25,71,False,False,False,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Selva,No especificado,Otro,Acopiador,Goteo,Si,Si,0.86925834
1,114.4,99.67,15,53,False,False,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.9126738
4,211.15,97.65,22,65,False,False,True,False,False,False,False,Primaria completa,Hombre,JUNIN,Costa,Goteo,Venta,Asociación/Cooperativa,Gravedad,Si,Si,0.9139659
8,2.76,91.5,30,39,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AREQUIPA,Costa,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9159577
1,0.95,99.57,12,70,False,True,True,False,False,False,False,Primaria completa,Hombre,MADRE DE DIOS,Sierra,Secano,Autoconsumo,Sin ventas,Secano,No,Si,0.8981091
3,19.0,89.49,47,52,False,False,True,False,False,False,False,Secundaria completa,Hombre,LIMA,Costa,Gravedad,Otro,Acopiador,No especificado,Si,Si,0.91448903
4,20.0,0.0,28,69,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,SAN MARTIN,Sierra,Gravedad,Otro,Acopiador,Gravedad,Si,Si,0.8931454
2,7.2,75.0,36,39,False,False,True,False,False,False,False,Primaria completa,Hombre,TACNA,Sierra,Gravedad,Venta,Comerciante mayorista,Secano,Si,Si,0.90560186
1,4.0,100.0,30,54,False,False,True,False,False,False,False,Primaria incompleta,Mujer,AREQUIPA,Costa,Aspersion,Venta,Consumidor final,Secano,Si,Si,0.9213505
1,120.0,100.0,39,43,False,False,True,False,False,False,False,Secundaria completa,Hombre,LAMBAYEQUE,Costa,Gravedad,Otro,Acopiador,Secano,No,Si,0.9218614
2,20.0,99.99,40,58,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Costa,Secano,Venta,Acopiador,Secano,No,Si,0.9190566
1,1.0,93.75,9,47,False,False,True,False,False,False,False,Primaria completa,Hombre,SAN MARTIN,Costa,Secano,Venta,Consumidor final,No especificado,Si,Si,0.9172388
11,70.0,62.45,40,43,False,False,False,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Comerciante mayorista,Goteo,Si,Si,0.89611715
3,14.5,0.0,8,45,False,False,False,False,False,False,False,Secundaria completa,Hombre,PIURA,Costa,Goteo,Otro,Comerciante mayorista,Aspersion,Si,Si,0.9002188
5,1.0,100.0,20,44,False,True,True,True,False,False,False,Secundaria completa,Hombre,AREQUIPA,Costa,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9194709
16,17.0,99.6,40,70,False,True,True,False,False,False,False,Superior universitaria incompleta,Hombre,PIURA,Costa,Goteo,Venta,Comerciante mayorista,Gravedad,Si,Si,0.90856344
2,10.49,100.0,30,33,False,True,True,False,False,False,False,Superior no universitaria completa,Hombre,HUANUCO,Selva,Gravedad,Autoconsumo,Asociación/Cooperativa,Gravedad,Si,Si,0.9142322
10,4.0,73.33,20,50,False,False,False,False,False,False,False,Primaria completa,Mujer,CAJAMARCA,Sierra,Aspersion,Autoconsumo,Empresa/Agroindustria,Secano,Si,Si,0.9001523
7,1.43,93.66,27,22,False,False,False,False,False,False,False,Secundaria incompleta,Mujer,ANCASH,Selva,Gravedad,Venta,Consumidor final,No especificado,Si,Si,0.89073557
8,80.0,97.27,5,57,False,False,True,False,False,True,False,Superior universitaria incompleta,Hombre,AMAZONAS,Selva,Gravedad,Venta,Acopiador,Secano,Si,Si,0.9139625
1,30.5,99.84,30,44,False,True,True,False,False,False,False,Secundaria completa,Mujer,TUMBES,Sierra,Secano,Otro,Acopiador,Goteo,Si,Si,0.9127261
2,1.5,16.33,18,49,False,False,True,True,False,False,False,Secundaria completa,Mujer,JUNIN,Sierra,Secano,Venta,Comerciante mayorista,Goteo,Si,Si,0.9048747
3,6.09,99.89,26,60,False,False,True,False,False,False,True,Primaria incompleta,Hombre,AREQUIPA,Selva,No especificado,Autoconsumo,Acopiador,Aspersion,Si,Si,0.9121199
1,17.0,96.45,10,38,False,False,False,False,False,False,False,Primaria incompleta,Hombre,ICA,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.90253675
3,5.8,16.33,33,44,False,False,True,False,False,True,False,Secundaria completa,Hombre,CUSCO,Selva,Secano,Venta,Sin ventas,Goteo,Si,Si,0.9048747
3,4.45,74.77,15,65,False,False,False,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Costa,Secano,Otro,Acopiador,Gravedad,Si,Si,0.8784384
2,6.0,73.62,10,52,False,False,False,False,False,False,False,Secundaria completa,Mujer,LAMBAYEQUE,Selva,Goteo,Venta,Acopiador,Gravedad,Si,Si,0.89712447
3,0.73,100.0,20,49,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,SAN MARTIN,Selva,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.90102357
2,5.0,0.0,20,71,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Sierra,Goteo,Venta,Acopiador,Gravedad,Si,Si,0.8888952
1,4.7,99.55,12,51,False,False,True,False,False,False,False,Secundaria completa,Hombre,MOQUEGUA,Costa,Aspersion,Autoconsumo,Comerciante mayorista,No especificado,Si,Si,0.9194238
2,1.37,99.41,57,48,False,False,True,False,False,True,False,Secundaria completa,Hombre,MOQUEGUA,Selva,Gravedad,Venta,Acopiador,No especificado,No,Si,0.9068881
2,21.0,84.21,20,55,False,False,True,False,False,False,False,Primaria incompleta,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.91041523
2,1.19,88.89,10,41,False,False,True,False,False,False,False,Primaria completa,Hombre,AMAZONAS,Sierra,Secano,Venta,Empresa/Agroindustria,Goteo,Si,Si,0.90869874
1,12.0,97.28,29,63,False,False,True,False,False,False,True,Primaria completa,Hombre,LORETO,Sierra,No especificado,Venta,Acopiador,Gravedad,Si,Si,0.91311604
2,2.58,100.0,30,38,False,False,True,False,False,False,False,Primaria completa,Hombre,CUSCO,Costa,No especificado,Venta,Comerciante mayorista,Gravedad,Si,Si,0.920291
4,1.98,0.0,33,66,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LAMBAYEQUE,Costa,Goteo,Autoconsumo,Sin ventas,Gravedad,No,Si,0.9033051
7,2.05,70.0,35,38,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Costa,Gravedad,Otro,Sin ventas,Secano,Si,Si,0.9135242
7,4.0,95.42,30,43,False,False,True,False,False,False,False,Superior no universitaria incompleta,Hombre,CAJAMARCA,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.91079146
5,8.93,100.0,30,50,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,PIURA,Sierra,No especificado,Venta,Sin ventas,Aspersion,Si,Si,0.9145136
2,9.9,20.0,50,65,False,False,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Sierra,Gravedad,Autoconsumo,Acopiador,Gravedad,No,Si,0.8960091
1,2.75,100.0,23,48,False,False,True,False,False,False,True,Superior universitaria completa,Hombre,ICA,Sierra,Secano,Venta,Comerciante mayorista,No especificado,Si,Si,0.9134558
2,37.0,4.96,55,52,False,False,True,False,False,False,False,Superior universitaria completa,Mujer,ICA,Sierra,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.9065113
3,7.5,99.8,20,64,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LAMBAYEQUE,Selva,No especificado,Venta,Sin ventas,Gravedad,Si,Si,0.9125876
4,6.0,100.0,25,42,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.9086074
2,7.5,0.0,26,33,False,True,False,False,False,False,False,Primaria completa,Hombre,JUNIN,Sierra,Secano,Otro,Sin ventas,Gravedad,Si,Si,0.89220244
1,6.0,99.74,4,48,False,True,True,False,False,True,False,Primaria incompleta,Hombre,TUMBES,Sierra,Gravedad,Autoconsumo,Comerciante mayorista,Secano,Si,Si,0.9118059
4,5.7,100.0,45,65,False,False,True,False,False,False,False,Secundaria completa,Hombre,AMAZONAS,Costa,Secano,Venta,Comerciante minorista,Aspersion,Si,Si,0.91570944
6,8.5,80.49,20,41,False,False,True,True,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9079392
3,90.0,100.0,43,32,False,False,True,False,False,False,False,Secundaria completa,Mujer,LAMBAYEQUE,Selva,Gravedad,Venta,Asociación/Cooperativa,Aspersion,Si,Si,0.9173359
2,1.43,18.27,15,55,False,False,True,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.856428
5,2.11,0.0,32,52,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad,Si,Si,0.906136
2,1.66,100.0,50,52,False,False,True,False,False,True,False,Primaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Autoconsumo,Comerciante mayorista,Goteo,Si,Si,0.90998524
2,3.22,95.11,23,64,False,False,True,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Costa,Secano,Venta,Consumidor final,Gravedad,Si,Si,0.916814
4,11.5,78.95,7,63,False,False,True,False,True,False,False,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Autoconsumo,Acopiador,No especificado,Si,Si,0.9091106
1,0.4,100.0,30,59,False,False,True,False,False,False,False,Primaria completa,Mujer,ICA,Selva,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.9133783
1,2.95,100.0,25,32,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.91472965
2,10.0,100.0,40,38,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AMAZONAS,Costa,Secano,Autoconsumo,Comerciante minorista,Aspersion,Si,Si,0.91883177
6,35.5,99.97,22,60,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante minorista,No especificado,No,Si,0.9159765
2,6.47,15.38,4,33,False,False,False,False,False,False,True,Secundaria completa,Hombre,LIMA,Selva,Aspersion,Venta,Comerciante minorista,Secano,No,Si,0.89626795
6,6.0,100.0,5,65,False,False,False,False,False,False,True,Superior no universitaria completa,Hombre,AREQUIPA,Selva,No especificado,Venta,Sin ventas,Aspersion,Si,Si,0.885645
7,2.75,100.0,25,60,False,True,True,False,False,False,False,Primaria completa,Hombre,SAN MARTIN,Costa,Gravedad,Venta,Empresa/Agroindustria,Gravedad,No,Si,0.9216718
10,5.5,87.93,8,65,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Sierra,Secano,Venta,Acopiador,Gravedad,Si,Si,0.90003204
2,6.1,100.0,30,32,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Gravedad,Venta,Comerciante mayorista,Goteo,No,Si,0.9133783
1,28.0,96.17,20,66,False,False,False,False,False,False,False,Secundaria completa,Hombre,JUNIN,Sierra,Gravedad,Venta,Sin ventas,Secano,Si,Si,0.8833995
5,0.88,0.0,20,36,False,True,True,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Sierra,Gravedad,Venta,Consumidor final,Gravedad,Si,Si,0.84360933
5,5.67,70.18,30,39,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,CUSCO,Sierra,Gravedad,Venta,Comerciante minorista,Secano,No,Si,0.906136
