numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str
3,3.89,94.0,22,41,False,True,True,False,False,False,True,Primaria completa,Hombre,LA LIBERTAD,Selva,Gravedad,Venta,Asociación/Cooperativa,Secano
1,35.0,0.0,18,52,False,False,True,True,False,False,False,Primaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Autoconsumo,Comerciante mayorista,Aspersion
4,3.0,100.0,25,65,False,False,True,False,False,False,False,Secundaria completa,Hombre,JUNIN,Sierra,Secano,Venta,Sin ventas,Secano
1,0.75,99.94,25,38,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Costa,No especificado,Venta,Comerciante minorista,Secano
3,13.0,100.0,10,55,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Costa,Secano,Venta,Comerciante mayorista,Gravedad
1,17.0,100.0,31,56,False,False,True,False,False,False,False,Primaria completa,Hombre,PASCO,Selva,No especificado,Venta,Acopiador,Gravedad
4,0.21,98.06,12,60,False,False,True,False,False,False,False,Secundaria completa,Hombre,JUNIN,Sierra,Gravedad,Venta,Consumidor final,Secano
2,3.5,91.98,33,58,False,False,True,False,False,False,False,Secundaria completa,Mujer,SAN MARTIN,Selva,Gravedad,Venta,Sin ventas,Aspersion
2,11.0,99.73,45,43,False,True,True,True,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Sierra,Secano,Venta,Sin ventas,Gravedad
2,7.5,100.0,30,37,False,False,False,False,False,False,False,Secundaria completa,Hombre,AMAZONAS,Selva,Aspersion,Venta,Comerciante minorista,Gravedad
3,8.0,100.0,10,43,False,False,False,False,False,False,False,Superior no universitaria completa,Hombre,TUMBES,Selva,Gravedad,Otro,Empresa/Agroindustria,Secano
6,76.0,99.13,26,60,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Costa,Gravedad,Venta,Comerciante minorista,Goteo
2,4.5,99.75,9,49,False,False,True,False,False,False,False,Superior no universitaria incompleta,Mujer,AMAZONAS,Sierra,Goteo,Venta,Sin ventas,Secano
8,3.0,91.53,20,56,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Costa,Gravedad,Autoconsumo,Comerciante mayorista,No especificado
3,3.8,96.54,10,44,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Selva,Secano,Autoconsumo,Comerciante minorista,No especificado
2,1.0,98.33,5,63,False,False,True,False,False,False,False,Primaria incompleta,Hombre,SAN MARTIN,Sierra,Secano,Venta,Comerciante mayorista,Gravedad
6,16.0,90.23,3,41,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,JUNIN,Sierra,Secano,Otro,Acopiador,Gravedad
1,7.71,88.89,10,57,False,False,True,False,False,False,False,Secundaria completa,Hombre,JUNIN,Sierra,Secano,Venta,Acopiador,Gravedad
9,8.0,1.45,30,52,False,False,True,False,False,False,False,Primaria completa,Hombre,JUNIN,Costa,Aspersion,Venta,Acopiador,No especificado
2,5.0,87.5,5,62,False,True,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Costa,Secano,Venta,Acopiador,Gravedad
2,20.0,0.0,13,72,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LAMBAYEQUE,Sierra,Gravedad,Venta,Acopiador,Secano
4,14.0,11.76,45,72,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,APURIMAC,Selva,Otro,Otro,Acopiador,No especificado
2,8.76,0.0,10,30,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,CAJAMARCA,Sierra,Gravedad,Autoconsumo,Asociación/Cooperativa,Gravedad
12,4.7,91.32,20,41,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,CAJAMARCA,Costa,Goteo,Venta,Acopiador,Gravedad
5,0.05,75.28,8,59,False,False,True,False,False,False,True,Superior universitaria incompleta,Hombre,AYACUCHO,Costa,Secano,Venta,Acopiador,No especificado
1,3.35,0.0,52,61,False,False,True,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Selva,Secano,Venta,Sin ventas,Gravedad
1,10.36,0.0,25,56,False,False,True,False,False,False,False,Secundaria incompleta,Mujer,SAN MARTIN,Costa,Gravedad,Venta,Acopiador,Secano
1,10.95,0.0,35,60,False,False,True,False,False,False,False,Secundaria incompleta,Mujer,PUNO,Sierra,Secano,Venta,Acopiador,Secano
1,29.5,58.69,15,60,False,False,True,False,False,False,False,Secundaria completa,Mujer,PIURA,Costa,Aspersion,Otro,Acopiador,Secano
6,21.0,0.0,9,47,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,PUNO,Costa,Gravedad,Venta,Consumidor final,Gravedad
2,5.38,0.0,35,63,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Costa,Gravedad,Venta,Comerciante mayorista,Secano
1,8.0,89.02,25,57,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad
30,7.1,85.85,25,47,False,False,True,False,False,False,False,Primaria completa,Hombre,CUSCO,Sierra,Secano,Venta,Comerciante mayorista,Gravedad
8,20.0,0.0,28,36,False,False,True,False,False,False,False,Primaria incompleta,Hombre,HUANCAVELICA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
1,48.0,90.68,30,42,False,False,False,False,False,False,False,Superior no universitaria completa,Hombre,HUANUCO,Selva,Gravedad,Autoconsumo,Comerciante mayorista,Gravedad
1,7.18,96.57,42,62,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,HUANUCO,Sierra,Gravedad,Otro,Comerciante mayorista,Goteo
7,0.18,0.0,0,45,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,ANCASH,Costa,Otro,Venta,Consumidor final,Secano
2,9.0,100.0,14,59,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,SAN MARTIN,Selva,Secano,Venta,Comerciante mayorista,Gravedad
11,5.5,99.92,28,53,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ICA,Costa,Gravedad,Venta,Sin ventas,Secano
4,7.0,96.85,46,70,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,ICA,Costa,Gravedad,Otro,Acopiador,Gravedad
6,15.3,98.28,30,59,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,ICA,Selva,Gravedad,Venta,Comerciante minorista,Secano
3,7.08,47.01,37,58,False,False,True,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Sierra,Secano,Venta,Acopiador,Gravedad
1,7.5,98.28,33,43,False,False,True,False,False,False,False,Primaria incompleta,Mujer,ICA,Sierra,Gravedad,Autoconsumo,Acopiador,Secano
2,3.1,57.32,6,64,False,False,True,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Selva,Goteo,Venta,Consumidor final,Gravedad
6,3.63,100.0,16,54,False,False,True,True,False,False,False,Secundaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Comerciante minorista,Aspersion
1,5.06,0.0,22,41,False,True,True,False,False,False,False,Secundaria completa,Mujer,PIURA,Costa,No especificado,Venta,Sin ventas,No especificado
8,1.3,0.0,35,67,False,False,True,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Selva,Secano,Venta,Comerciante mayorista,Secano
6,2.0,0.0,7,51,False,False,True,False,False,False,False,Primaria completa,Hombre,JUNIN,Sierra,Secano,Venta,Comerciante mayorista,Secano
4,0.53,100.0,48,47,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,TUMBES,Selva,No especificado,Otro,Acopiador,Secano
2,3.0,91.95,10,47,False,False,True,False,False,False,False,Secundaria completa,Mujer,UCAYALI,Selva,Otro,Autoconsumo,Comerciante mayorista,Aspersion
1,6.0,99.69,7,67,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Sierra,Secano,Autoconsumo,Comerciante mayorista,Secano
1,2.0,4.76,20,56,False,False,False,False,False,False,True,Sin nivel,Hombre,PIURA,Costa,Secano,Venta,Sin ventas,Gravedad
1,139.55,100.0,8,56,False,False,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Acopiador,Gravedad
4,7.5,95.61,25,27,False,True,True,False,False,False,False,Primaria completa,Hombre,APURIMAC,Sierra,Secano,Autoconsumo,Comerciante mayorista,Secano
2,68.0,0.0,13,58,False,False,True,False,False,False,True,Primaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Empresa/Agroindustria,Secano
1,8.25,100.0,40,38,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Aspersion,Venta,Sin ventas,Gravedad
2,1.23,100.0,45,54,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,TACNA,Selva,Gravedad,Venta,Sin ventas,Gravedad
23,3.35,0.0,28,56,False,False,True,False,False,False,True,Secundaria completa,Hombre,LA LIBERTAD,Sierra,Gravedad,Venta,Sin ventas,Gravedad
3,1.4,99.48,20,62,False,True,False,False,False,False,False,Primaria completa,Hombre,TACNA,Costa,Gravedad,Venta,Acopiador,Secano
1,1.25,94.29,5,47,False,False,False,False,False,False,False,Primaria incompleta,Hombre,HUANUCO,Costa,Aspersion,Venta,Comerciante mayorista,No especificado
3,3.95,0.0,29,40,False,False,True,False,False,False,False,Secundaria completa,Hombre,HUANCAVELICA,Selva,Gravedad,Otro,Acopiador,Goteo
2,68.0,0.0,30,57,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,MADRE DE DIOS,Costa,Gravedad,Otro,Acopiador,Otro
3,129.0,6.6,30,52,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Selva,Gravedad,Venta,Sin ventas,Gravedad
1,4.05,0.0,15,51,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Costa,No especificado,Autoconsumo,Asociación/Cooperativa,Gravedad
1,3.0,100.0,41,58,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,LA LIBERTAD,Costa,Gravedad,Venta,Acopiador,Gravedad
10,5.37,0.0,26,54,False,False,False,False,False,False,True,Primaria incompleta,Hombre,MOQUEGUA,Selva,Aspersion,Venta,Acopiador,Secano
2,440.0,0.0,39,67,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,CAJAMARCA,Costa,Secano,Venta,Acopiador,Secano
1,0.95,97.97,50,59,False,False,True,False,False,False,False,Secundaria completa,Mujer,ICA,Costa,No especificado,Venta,Sin ventas,Gravedad
4,0.25,12.25,13,54,False,False,False,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Secano,Venta,Empresa/Agroindustria,No especificado
1,2.08,58.25,50,35,False,False,True,False,False,False,False,Primaria completa,Hombre,LAMBAYEQUE,Costa,Secano,Venta,Sin ventas,Secano
2,11.37,100.0,20,38,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LIMA,Costa,Gravedad,Autoconsumo,Acopiador,Secano
3,7.0,0.0,20,52,False,True,True,False,True,False,False,Secundaria completa,Hombre,HUANUCO,Selva,No especificado,Venta,Sin ventas,Gravedad
11,10.6,55.56,5,46,False,False,False,False,False,False,False,Secundaria completa,Mujer,AMAZONAS,Costa,Secano,Otro,Acopiador,Gravedad
3,80.0,46.78,50,56,False,False,False,False,False,False,False,Primaria completa,Hombre,JUNIN,Selva,No especificado,Autoconsumo,Empresa/Agroindustria,Gravedad
2,6.44,99.62,2,43,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Sierra,Aspersion,Venta,Comerciante mayorista,Aspersion
1,2.43,100.0,36,70,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LORETO,Costa,Gravedad,Otro,Empresa/Agroindustria,Gravedad
1,5.7,100.0,13,47,False,False,True,False,False,False,False,Primaria incompleta,Hombre,SAN MARTIN,Sierra,Secano,Venta,Comerciante mayorista,Gravedad
2,2.5,100.0,25,64,False,False,True,False,False,False,True,Secundaria incompleta,Hombre,PIURA,Sierra,Gravedad,Venta,Acopiador,Goteo
2,6.0,99.49,25,53,False,False,False,True,False,False,False,Primaria completa,Hombre,LORETO,Sierra,Gravedad,Venta,Comerciante mayorista,Secano
1,9.3,99.25,1,47,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Sierra,Gravedad,Venta,Sin ventas,Aspersion
2,10.7,100.0,27,30,False,False,False,False,False,True,False,Superior universitaria completa,Mujer,PIURA,Costa,Secano,Venta,Comerciante minorista,Gravedad
8,4.0,95.94,7,62,False,False,True,False,False,False,False,Secundaria completa,Hombre,APURIMAC,Costa,Otro,Venta,Comerciante mayorista,Gravedad
2,9.5,100.0,15,52,False,False,True,False,False,False,False,Secundaria completa,Hombre,APURIMAC,Costa,Otro,Venta,Comerciante mayorista,Gravedad
3,0.9,99.22,29,42,False,False,True,False,False,False,True,Secundaria completa,Hombre,AREQUIPA,Costa,Gravedad,Autoconsumo,Asociación/Cooperativa,Gravedad
14,6.4,0.0,20,61,False,True,True,False,False,False,False,Secundaria completa,Mujer,UCAYALI,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
2,26.7,100.0,30,44,False,True,False,False,False,False,False,Superior universitaria completa,Hombre,ANCASH,Costa,Secano,Venta,Acopiador,No especificado
2,4.0,0.0,24,41,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,LORETO,Costa,Gravedad,Otro,Comerciante minorista,Gravedad
8,1.0,100.0,3,58,False,False,True,False,False,True,False,Secundaria completa,Hombre,UCAYALI,Costa,Gravedad,Otro,Comerciante mayorista,Gravedad
2,10.5,0.0,30,51,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LA LIBERTAD,Sierra,Gravedad,Otro,Acopiador,No especificado
4,2.36,10.0,13,53,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Selva,Secano,Venta,Consumidor final,Gravedad
1,3.5,100.0,39,64,False,False,True,False,False,False,False,Secundaria completa,Mujer,TUMBES,Costa,Aspersion,Autoconsumo,Sin ventas,No especificado
4,4.7,98.34,40,43,False,False,False,False,True,False,True,Superior universitaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
3,6.33,0.0,8,56,False,True,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Secano,Venta,Asociación/Cooperativa,Gravedad
3,5.61,84.62,45,59,False,False,True,False,False,False,False,Primaria completa,Mujer,PIURA,Selva,Secano,Venta,Sin ventas,Secano
2,16.8,17.36,20,56,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,LIMA,Sierra,Gravedad,Venta,Sin ventas,Gravedad
3,4.24,75.52,30,38,False,False,True,False,False,False,False,Primaria completa,Mujer,AMAZONAS,Selva,Gravedad,Autoconsumo,Acopiador,Secano
4,0.68,0.0,30,59,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
1,5.8,90.58,15,26,False,True,False,False,False,False,False,Primaria completa,Hombre,PUNO,Sierra,Gravedad,Venta,Acopiador,Gravedad
2,10.0,0.0,23,63,False,False,False,False,False,False,False,Primaria completa,Hombre,ICA,Sierra,Gravedad,Venta,Sin ventas,Secano
1,5.9,97.86,10,60,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ICA,Selva,Aspersion,Otro,Comerciante mayorista,Goteo
1,1.02,100.0,20,47,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Selva,Gravedad,Venta,Sin ventas,Secano
15,0.57,100.0,15,67,False,True,True,False,False,False,True,Superior universitaria completa,Mujer,AMAZONAS,Costa,No especificado,Autoconsumo,Comerciante mayorista,Gravedad
3,10.0,79.77,35,30,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Selva,Secano,Venta,Acopiador,Goteo
2,2.09,0.0,40,68,False,True,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Secano,Otro,Sin ventas,No especificado
3,0.78,0.0,38,37,False,False,True,False,False,False,False,Primaria completa,Hombre,PIURA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
2,11.5,98.88,47,29,False,True,True,True,False,False,False,Secundaria completa,Hombre,TUMBES,Sierra,Goteo,Venta,Comerciante mayorista,No especificado
4,4.0,100.0,40,63,False,False,True,False,False,False,False,Primaria incompleta,Mujer,SAN MARTIN,Sierra,Secano,Venta,Acopiador,Secano
1,1.1,0.0,33,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Sin ventas,Gravedad
3,8.72,99.58,24,44,False,False,True,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,Gravedad,Venta,Acopiador,Gravedad
4,12.0,100.0,41,66,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,TACNA,Sierra,Gravedad,Otro,Acopiador,Secano
1,7.0,0.0,32,32,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Otro,Comerciante minorista,Secano
3,4.0,100.0,22,50,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,TUMBES,Sierra,Secano,Venta,Sin ventas,Otro
1,3.45,87.65,20,54,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
3,2.15,87.65,15,73,False,False,False,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,Secano,Venta,Sin ventas,Secano
5,6.24,93.33,18,40,False,False,True,False,False,False,False,Secundaria completa,Hombre,PASCO,Costa,Gravedad,Venta,Comerciante minorista,Aspersion
4,8.4,0.0,40,38,False,False,True,False,False,False,False,Primaria completa,Hombre,MOQUEGUA,Costa,Gravedad,Autoconsumo,Comerciante minorista,Secano
6,8.0,99.81,30,52,False,False,True,False,False,False,False,Primaria completa,Hombre,AMAZONAS,Sierra,Secano,Venta,Comerciante mayorista,Gravedad
2,35.0,100.0,25,39,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Costa,Gravedad,Autoconsumo,Acopiador,Secano
23,3.14,100.0,10,54,False,False,False,False,False,False,False,Secundaria completa,Hombre,ICA,Costa,Gravedad,Autoconsumo,Sin ventas,Secano
2,47.3,99.49,10,36,False,False,True,False,False,False,False,Primaria completa,Hombre,LIMA,Costa,Secano,Venta,Comerciante minorista,Gravedad
2,22.56,95.31,20,43,False,True,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,Secano,Otro,Sin ventas,Gravedad
1,15.0,0.0,40,30,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Costa,Gravedad,Venta,Acopiador,Gravedad
2,5.8,100.0,28,67,False,True,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Sierra,Secano,Venta,Acopiador,Gravedad
1,3.14,97.86,23,50,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Selva,No especificado,Autoconsumo,Sin ventas,No especificado
12,1.0,88.35,33,33,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Sierra,Secano,Otro,Sin ventas,Secano
1,2.38,0.0,40,37,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PUNO,Sierra,Secano,Otro,Comerciante mayorista,Secano
2,14.0,100.0,0,67,False,False,True,False,True,False,False,Secundaria completa,Hombre,AMAZONAS,Selva,Gravedad,Venta,Comerciante mayorista,Secano
2,4.85,93.02,20,82,False,False,True,False,False,False,True,Secundaria incompleta,Hombre,LA LIBERTAD,Sierra,Goteo,Autoconsumo,Acopiador,No especificado
2,4.0,94.51,30,25,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,TACNA,Sierra,MicroAspersion,Otro,Comerciante minorista,Gravedad
2,62.05,100.0,42,86,False,False,False,False,False,False,False,Secundaria incompleta,Mujer,AMAZONAS,Selva,No especificado,Venta,Acopiador,Gravedad
1,35.4,0.0,36,59,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad
1,2.0,0.0,37,48,False,False,True,False,False,False,True,Secundaria completa,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Sin ventas,Gravedad
7,3.0,100.0,40,40,False,False,True,False,False,False,False,Primaria completa,Mujer,UCAYALI,Sierra,Secano,Venta,Acopiador,Gravedad
2,17.3,96.0,4,43,False,False,False,False,False,False,False,Superior no universitaria completa,Hombre,SAN MARTIN,Costa,Secano,Venta,Comerciante mayorista,Gravedad
1,10.0,64.35,20,34,False,False,True,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Costa,Goteo,Venta,Acopiador,Gravedad
4,16.0,94.77,43,46,False,False,False,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Selva,Gravedad,Otro,Acopiador,Secano
